DS,Size,Op,OpCount,Cache,Misses
BadBisect,10000,Add,10000,D1mw,1889773
BadBisect,10000,Add,10000,DLmw,452205
SortedList,10000,Add,10000,Ir,556970793
SortedList,10000,Add,10000,I1mr,11074396
SortedList,10000,Add,10000,ILmr,48358
SortedList,10000,Add,10000,Dr,179348014
SortedList,10000,Add,10000,D1mr,5693022
SortedList,10000,Add,10000,DLmr,355252
SortedList,10000,Add,10000,Dw,107835468
SortedList,10000,Add,10000,D1mw,1886276
SortedList,10000,Add,10000,DLmw,455792
SortedArray,10000,Add,10000,Ir,556754752
SortedArray,10000,Add,10000,I1mr,11126489
SortedArray,10000,Add,10000,ILmr,48225
SortedArray,10000,Add,10000,Dr,179249101
SortedArray,10000,Add,10000,D1mr,5695812
SortedArray,10000,Add,10000,DLmr,355213
SortedArray,10000,Add,10000,Dw,107807373
SortedArray,10000,Add,10000,D1mw,1884386
SortedArray,10000,Add,10000,DLmw,453745
AutoLoad,10000,Add,10000,Ir,556667743
AutoLoad,10000,Add,10000,I1mr,11395451
AutoLoad,10000,Add,10000,ILmr,48285
AutoLoad,10000,Add,10000,Dr,178623741
AutoLoad,10000,Add,10000,D1mr,5655665
AutoLoad,10000,Add,10000,DLmr,355448
AutoLoad,10000,Add,10000,Dw,105633556
AutoLoad,10000,Add,10000,D1mw,1910147
AutoLoad,10000,Add,10000,DLmw,454111
RBSTree,10000,Add,10000,Ir,1207136980
RBSTree,10000,Add,10000,I1mr,19676080
RBSTree,10000,Add,10000,ILmr,51554
RBSTree,10000,Add,10000,Dr,398026946
RBSTree,10000,Add,10000,D1mr,11004507
RBSTree,10000,Add,10000,DLmr,357642
RBSTree,10000,Add,10000,Dw,231804023
RBSTree,10000,Add,10000,D1mw,6221243
RBSTree,10000,Add,10000,DLmw,581236
SkipList,10000,Add,10000,Ir,999469441
SkipList,10000,Add,10000,I1mr,19745364
SkipList,10000,Add,10000,ILmr,50430
SkipList,10000,Add,10000,Dr,320976299
SkipList,10000,Add,10000,D1mr,9441267
SkipList,10000,Add,10000,DLmr,358542
SkipList,10000,Add,10000,Dw,184922028
SkipList,10000,Add,10000,D1mw,3877669
SkipList,10000,Add,10000,DLmw,551778
BadBisect,100000,Base,100000,Ir,485390206
BadBisect,100000,Base,100000,I1mr,10159880
BadBisect,100000,Base,100000,ILmr,46399
BadBisect,100000,Base,100000,Dr,156204820
BadBisect,100000,Base,100000,D1mr,5131060
BadBisect,100000,Base,100000,DLmr,353778
BadBisect,100000,Base,100000,Dw,92930876
BadBisect,100000,Base,100000,D1mw,1618078
BadBisect,100000,Base,100000,DLmw,464616
SortedList,100000,Base,100000,Ir,485491448
SortedList,100000,Base,100000,I1mr,10149956
SortedList,100000,Base,100000,ILmr,46260
SortedList,100000,Base,100000,Dr,156220557
SortedList,100000,Base,100000,D1mr,5152885
SortedList,100000,Base,100000,DLmr,354062
SortedList,100000,Base,100000,Dw,92921408
SortedList,100000,Base,100000,D1mw,1617566
SortedList,100000,Base,100000,DLmw,464459
SortedArray,100000,Base,100000,Ir,485009594
SortedArray,100000,Base,100000,I1mr,10150950
SortedArray,100000,Base,100000,ILmr,46446
SortedArray,100000,Base,100000,Dr,156145263
SortedArray,100000,Base,100000,D1mr,5103454
SortedArray,100000,Base,100000,DLmr,354038
SortedArray,100000,Base,100000,Dw,92938787
SortedArray,100000,Base,100000,D1mw,1612793
SortedArray,100000,Base,100000,DLmw,464786
AutoLoad,100000,Base,100000,Ir,487568613
AutoLoad,100000,Base,100000,I1mr,10183072
AutoLoad,100000,Base,100000,ILmr,46434
AutoLoad,100000,Base,100000,Dr,156253246
AutoLoad,100000,Base,100000,D1mr,5201618
AutoLoad,100000,Base,100000,DLmr,354082
AutoLoad,100000,Base,100000,Dw,92588386
AutoLoad,100000,Base,100000,D1mw,1625023
AutoLoad,100000,Base,100000,DLmw,465246
RBSTree,100000,Base,100000,Ir,1651229985
RBSTree,100000,Base,100000,I1mr,18574930
RBSTree,100000,Base,100000,ILmr,51878
RBSTree,100000,Base,100000,Dr,556233081
RBSTree,100000,Base,100000,D1mr,13641575
RBSTree,100000,Base,100000,DLmr,357807
RBSTree,100000,Base,100000,Dw,325202575
RBSTree,100000,Base,100000,D1mw,14465806
RBSTree,100000,Base,100000,DLmw,737311
SkipList,100000,Base,100000,Ir,1378089452
SkipList,100000,Base,100000,I1mr,15015223
SkipList,100000,Base,100000,ILmr,50392
SkipList,100000,Base,100000,Dr,438376669
SkipList,100000,Base,100000,D1mr,7854117
SkipList,100000,Base,100000,DLmr,360601
SkipList,100000,Base,100000,Dw,224292428
SkipList,100000,Base,100000,D1mw,6928074
SkipList,100000,Base,100000,DLmw,692206
BadBisect,100000,Add,100000,Ir,779366582
BadBisect,100000,Add,100000,I1mr,11214670
BadBisect,100000,Add,100000,ILmr,49470
BadBisect,100000,Add,100000,Dr,252095333
BadBisect,100000,Add,100000,D1mr,5887203
BadBisect,100000,Add,100000,DLmr,357881
BadBisect,100000,Add,100000,Dw,173243734
BadBisect,100000,Add,100000,D1mw,3426926
BadBisect,100000,Add,100000,DLmw,509337
SortedList,100000,Add,100000,Ir,779197772
SortedList,100000,Add,100000,I1mr,11184207
SortedList,100000,Add,100000,ILmr,49694
SortedList,100000,Add,100000,Dr,252423251
SortedList,100000,Add,100000,D1mr,5940927
SortedList,100000,Add,100000,DLmr,358078
SortedList,100000,Add,100000,Dw,172822557
SortedList,100000,Add,100000,D1mw,3408934
SortedList,100000,Add,100000,DLmw,512372
SortedArray,100000,Add,100000,Ir,779217806
SortedArray,100000,Add,100000,I1mr,11234005
SortedArray,100000,Add,100000,ILmr,49908
SortedArray,100000,Add,100000,Dr,251684896
SortedArray,100000,Add,100000,D1mr,5986948
SortedArray,100000,Add,100000,DLmr,358321
SortedArray,100000,Add,100000,Dw,172786119
SortedArray,100000,Add,100000,D1mw,3396263
SortedArray,100000,Add,100000,DLmw,511350
AutoLoad,100000,Add,100000,Ir,696170769
AutoLoad,100000,Add,100000,I1mr,11746114
AutoLoad,100000,Add,100000,ILmr,50307
AutoLoad,100000,Add,100000,Dr,219618626
AutoLoad,100000,Add,100000,D1mr,5993712
AutoLoad,100000,Add,100000,DLmr,358757
AutoLoad,100000,Add,100000,Dw,136950684
AutoLoad,100000,Add,100000,D1mw,3372358
AutoLoad,100000,Add,100000,DLmw,507280
RBSTree,100000,Add,100000,Ir,2861852261
RBSTree,100000,Add,100000,I1mr,20013681
RBSTree,100000,Add,100000,ILmr,64789
RBSTree,100000,Add,100000,Dr,1004684292
RBSTree,100000,Add,100000,D1mr,28614883
RBSTree,100000,Add,100000,DLmr,364159
RBSTree,100000,Add,100000,Dw,603527742
RBSTree,100000,Add,100000,D1mw,36665808
RBSTree,100000,Add,100000,DLmw,975935
SkipList,100000,Add,100000,Ir,2281304063
SkipList,100000,Add,100000,I1mr,20305053
SkipList,100000,Add,100000,ILmr,64281
SkipList,100000,Add,100000,Dr,741133317
SkipList,100000,Add,100000,D1mr,10867870
SkipList,100000,Add,100000,DLmr,368772
SkipList,100000,Add,100000,Dw,383482424
SkipList,100000,Add,100000,D1mw,12415567
SkipList,100000,Add,100000,DLmw,971691
BadBisect,1000000,Base,1000000,Ir,533953749
BadBisect,1000000,Base,1000000,I1mr,10146324
BadBisect,1000000,Base,1000000,ILmr,49215
BadBisect,1000000,Base,1000000,Dr,172835739
BadBisect,1000000,Base,1000000,D1mr,5535632
BadBisect,1000000,Base,1000000,DLmr,510115
BadBisect,1000000,Base,1000000,Dw,107868636
BadBisect,1000000,Base,1000000,D1mw,2007097
BadBisect,1000000,Base,1000000,DLmw,836948
SortedList,1000000,Base,1000000,Ir,534748954
SortedList,1000000,Base,1000000,I1mr,10174464
SortedList,1000000,Base,1000000,ILmr,49161
SortedList,1000000,Base,1000000,Dr,172985681
SortedList,1000000,Base,1000000,D1mr,5573107
SortedList,1000000,Base,1000000,DLmr,510144
SortedList,1000000,Base,1000000,Dw,107879138
SortedList,1000000,Base,1000000,D1mw,2012602
SortedList,1000000,Base,1000000,DLmw,836193
SortedArray,1000000,Base,1000000,Ir,535178329
SortedArray,1000000,Base,1000000,I1mr,10184423
SortedArray,1000000,Base,1000000,ILmr,49266
SortedArray,1000000,Base,1000000,Dr,173124666
SortedArray,1000000,Base,1000000,D1mr,5548623
SortedArray,1000000,Base,1000000,DLmr,510797
SortedArray,1000000,Base,1000000,Dw,107991347
SortedArray,1000000,Base,1000000,D1mw,2017944
SortedArray,1000000,Base,1000000,DLmw,837107
AutoLoad,1000000,Base,1000000,Ir,539994614
AutoLoad,1000000,Base,1000000,I1mr,10284789
AutoLoad,1000000,Base,1000000,ILmr,68494
AutoLoad,1000000,Base,1000000,Dr,167439640
AutoLoad,1000000,Base,1000000,D1mr,5686194
AutoLoad,1000000,Base,1000000,DLmr,559364
AutoLoad,1000000,Base,1000000,Dw,101185999
AutoLoad,1000000,Base,1000000,D1mw,2142006
AutoLoad,1000000,Base,1000000,DLmw,932993
RBSTree,1000000,Base,1000000,Ir,10025548451
RBSTree,1000000,Base,1000000,I1mr,22169033
RBSTree,1000000,Base,1000000,ILmr,73839
RBSTree,1000000,Base,1000000,Dr,3467390245
RBSTree,1000000,Base,1000000,D1mr,93850073
RBSTree,1000000,Base,1000000,DLmr,6716660
RBSTree,1000000,Base,1000000,Dw,1991637679
RBSTree,1000000,Base,1000000,D1mw,141335749
RBSTree,1000000,Base,1000000,DLmw,4193173
SkipList,1000000,Base,1000000,Ir,10524388667
SkipList,1000000,Base,1000000,I1mr,16091290
SkipList,1000000,Base,1000000,ILmr,86044
SkipList,1000000,Base,1000000,Dr,3280408828
SkipList,1000000,Base,1000000,D1mr,34416057
SkipList,1000000,Base,1000000,DLmr,11014052
SkipList,1000000,Base,1000000,Dw,1368425982
SkipList,1000000,Base,1000000,D1mw,54197049
SkipList,1000000,Base,1000000,DLmw,5802602
BadBisect,1000000,Add,1000000,Ir,3036797398
BadBisect,1000000,Add,1000000,I1mr,11605106
BadBisect,1000000,Add,1000000,ILmr,66472
BadBisect,1000000,Add,1000000,Dr,976323958
BadBisect,1000000,Add,1000000,D1mr,7712286
BadBisect,1000000,Add,1000000,DLmr,548064
BadBisect,1000000,Add,1000000,Dw,821768159
BadBisect,1000000,Add,1000000,D1mw,18704044
BadBisect,1000000,Add,1000000,DLmw,1131550
SortedList,1000000,Add,1000000,Ir,3028638325
SortedList,1000000,Add,1000000,I1mr,11570312
SortedList,1000000,Add,1000000,ILmr,66822
SortedList,1000000,Add,1000000,Dr,977207020
SortedList,1000000,Add,1000000,D1mr,7884982
SortedList,1000000,Add,1000000,DLmr,549385
SortedList,1000000,Add,1000000,Dw,817088970
SortedList,1000000,Add,1000000,D1mw,18579992
SortedList,1000000,Add,1000000,DLmw,1140659
SortedArray,1000000,Add,1000000,Ir,3027469049
SortedArray,1000000,Add,1000000,I1mr,11637764
SortedArray,1000000,Add,1000000,ILmr,66711
SortedArray,1000000,Add,1000000,Dr,968412561
SortedArray,1000000,Add,1000000,D1mr,8668406
SortedArray,1000000,Add,1000000,DLmr,548651
SortedArray,1000000,Add,1000000,Dw,816139452
SortedArray,1000000,Add,1000000,D1mw,18457265
SortedArray,1000000,Add,1000000,DLmw,1131744
AutoLoad,1000000,Add,1000000,Ir,2064066219
AutoLoad,1000000,Add,1000000,I1mr,12077858
AutoLoad,1000000,Add,1000000,ILmr,74203
AutoLoad,1000000,Add,1000000,Dr,601633200
AutoLoad,1000000,Add,1000000,D1mr,16824179
AutoLoad,1000000,Add,1000000,DLmr,564850
AutoLoad,1000000,Add,1000000,Dw,434443288
AutoLoad,1000000,Add,1000000,D1mw,17558907
AutoLoad,1000000,Add,1000000,DLmw,1124578
RBSTree,1000000,Add,1000000,Ir,23954363216
RBSTree,1000000,Add,1000000,I1mr,23631610
RBSTree,1000000,Add,1000000,ILmr,100282
RBSTree,1000000,Add,1000000,Dr,8550248037
RBSTree,1000000,Add,1000000,D1mr,318996460
RBSTree,1000000,Add,1000000,DLmr,16755131
RBSTree,1000000,Add,1000000,Dw,5198462463
RBSTree,1000000,Add,1000000,D1mw,410627092
RBSTree,1000000,Add,1000000,DLmw,8903854
SkipList,1000000,Add,1000000,Ir,19449351639
SkipList,1000000,Add,1000000,I1mr,21484195
SkipList,1000000,Add,1000000,ILmr,156807
SkipList,1000000,Add,1000000,Dr,6210922524
SkipList,1000000,Add,1000000,D1mr,59212790
SkipList,1000000,Add,1000000,DLmr,25383083
SkipList,1000000,Add,1000000,Dw,2896692067
SkipList,1000000,Add,1000000,D1mw,109110903
SkipList,1000000,Add,1000000,DLmw,11934627
